link,nces_id,link_proc
https://www.facebook.com/jcitytnschools/,4702130,jcitytnschools
https://www.facebook.com/kptschools?ref=hl,4702190,kptschools
https://www.facebook.com/lakelandk12,4700154,lakelandk12
https://www.facebook.com/groups/142042059527370/?ref=group_browse,4702310,groups/142042059527370
https://www.facebook.com/summertownelementaryschooltn/,4702340,summertownelementaryschooltn
https://www.facebook.com/lcss.us/,4702340,lcss.us
https://www.facebook.com/lenoir-city-schools-277808065905438/,4702400,lenoir-city-schools-277808065905438
https://www.facebook.com/lcsstn,4702460,lcsstn
https://www.facebook.com/lcdoe/,4702490,lcdoe
https://www.facebook.com/maurycopublicschools/,4702760,maurycopublicschools
https://www.facebook.com/pages/biz/city-mckenzie-38201/city-of-mckenzie-118201224941492/,4702790,pages/biz/city-mckenzie-38201/city-of-mckenzie-118201224941492
https://www.facebook.com/mcminncountyschools,4702820,mcminncountyschools
https://www.facebook.com/milan-special-school-district-103919146849438/,4702970,milan-special-school-district-103919146849438
https://www.facebook.com/millingtonschools/,4700150,millingtonschools
https://www.facebook.com/pages/millington-municipal-schools/1521669438055965?sk=info,4700150,pages/millington-municipal-schools/1521669438055965
https://www.facebook.com/monroecountyschoolstn/,4703000,monroecountyschoolstn
https://www.facebook.com/cmcssinfo/photos/a.3087325607997011/3087325804663658/?type=3,4703030,cmcssinfo/photos/a.3087325607997011/3087325804663658
https://www.facebook.com/3087325804663658,4703030,3087325804663658
https://facebook.com/425323710897141,4703030,425323710897141
https://facebook.com/365858630195151,4703030,365858630195151
https://facebook.com/2831219120326850,4703030,2831219120326850
https://facebook.com/1353373671370769,4703030,1353373671370769
https://facebook.com/138245252905076_3086660164730222,4703030,138245252905076_3086660164730222
https://www.facebook.com/846756792478676,4703030,846756792478676
https://www.facebook.com/138245252905076_3058469620882610,4703030,138245252905076_3058469620882610
https://facebook.com/138245252905076_3084420101620895,4703030,138245252905076_3084420101620895
https://www.facebook.com/609375029659899,4703030,609375029659899
https://www.facebook.com/cmcssinfo,4703030,cmcssinfo
https://www.facebook.com/murfreesborocityschools/,4703150,murfreesborocityschools
https://www.facebook.com/groups/2921420731227932/?ref=share,4703210,groups/2921420731227932
https://www.facebook.com/newportindependentschooldistrict,4703210,newportindependentschooldistrict
https://www.facebook.com/oakridgeschoolstn/,4703240,oakridgeschoolstn
https://www.facebook.com/login/,4703270,login
https://www.facebook.com/pages/oneida-special-school-district/473135382776310,4703300,pages/oneida-special-school-district/473135382776310
https://www.facebook.com/polktnschools/,4703450,polktnschools
https://www.facebook.com/pcsstn/?ref=br_rs,4703480,pcsstn
https://www.facebook.com/10history/,4703540,10history
https://www.facebook.com/roaneschoolstn/?ref=br_rs,4703590,roaneschoolstn
https://www.facebook.com/rutherfordcountyschools,4703690,rutherfordcountyschools
https://www.facebook.com/sequatchiecounty/,4703750,sequatchiecounty
https://www.facebook.com/shelbycountyschools,4700148,shelbycountyschools
https://www.facebook.com/stewart-county-schools-161442990609684/,4703960,stewart-county-schools-161442990609684
https://www.facebook.com/sullivan-county-department-of-education-287815375782/,4703990,sullivan-county-department-of-education-287815375782
https://www.facebook.com/sumnerschools/,4704020,sumnerschools
https://www.facebook.com/tennesseeschoolsforthedeaf/,4700146,tennesseeschoolsforthedeaf
www.facebook.com/stateboardofeducation,4700155,stateboardofeducation
https://www.facebook.com/tipton-county-schools-of-tennessee-2300574313510560/,4704080,tipton-county-schools-of-tennessee-2300574313510560
https://www.facebook.com/trenton-special-school-district-234082549993411/,4704100,trenton-special-school-district-234082549993411
https://www.facebook.com/tullahomacityschools/,4704200,tullahomacityschools
https://www.facebook.com/union-city-schools-185543551488486/,4704260,union-city-schools-185543551488486
https://www.facebook.com/burritt-college-118389171562195/,4704320,burritt-college-118389171562195
https://www.facebook.com/warrencountyschoolsystem,4704350,warrencountyschoolsystem
https://www.facebook.com/weakleyschools/?ref=aymt_homepage_panel&eid=ardgnvvc_jsrxr2uv0ptd2r1me1w8a747bhhurvc1y7biz5ghivykjtfrwu8ig1-69ig619ekemc8vsv,4704470,weakleyschools
https://www.facebook.com/pages/weakley-county-schools/122644291084814,4704470,pages/weakley-county-schools/122644291084814
http://www.facebook.com/wcsedu,4704530,wcsedu
https://www.facebook.com/wilsonk12tn/,4704550,wilsonk12tn
https://www.facebook.com/pages/p/719985588078787,6013299,pages/p/719985588078787
https://www.facebook.com/donnaisd/?ref=bookmarks,9012205,donnaisd
http://www.facebook.com/rrisd,8012373,rrisd
https://www.facebook.com/awbfla/,4800095,awbfla
https://www.facebook.com/realapluscharterschools,4800203,realapluscharterschools
https://www.facebook.com/houstonaplusup/?ref=aymt_homepage_panel&eid=ardrfj4jv2xfiv-nqrfle9zw8rmzl97ksjqr8nnn007w6yhob4tung04rqzpfffq9hcfips112uu6-a7,4801453,houstonaplusup
https://www.facebook.com/abbott-isd-567739353574656/,4807380,abbott-isd-567739353574656
https://www.facebook.com/abernathy-isd-470174033007566/,4807410,abernathy-isd-470174033007566
https://www.facebook.com/abileneisd,4807440,abileneisd
https://www.facebook.com/academyisd/,4807470,academyisd
https://www.facebook.com/academy-of-accelerated-learning-inc-249611148944601/,4800032,academy-of-accelerated-learning-inc-249611148944601
https://www.facebook.com/academy-of-dallas-charter-school-105715686161746/,4800090,academy-of-dallas-charter-school-105715686161746
https://www.facebook.com/adrian-isd-424066061115938/,4807500,adrian-isd-424066061115938
https://www.facebook.com/pages/alamo-heights-independent-school-district/281863103007,4807590,pages/alamo-heights-independent-school-district/281863103007
https://www.facebook.com/albagoldenisd/,4807650,albagoldenisd
http://facebook.com/aldineschooldistrict,4807710,aldineschooldistrict
https://www.facebook.com/alice-independent-school-district-555189921231282/,4807800,alice-independent-school-district-555189921231282
https://www.facebook.com/altoyellowjackets,4807980,altoyellowjackets
https://www.facebook.com/alvaradoisd,4800011,alvaradoisd
https://www.facebook.com/alvordisd/,4808100,alvordisd
https://www.facebook.com/amarilloisd/,4808130,amarilloisd
https://www.facebook.com/ambassadorspreparatoryacademy/,4800284,ambassadorspreparatoryacademy
https://facebook.com/andrewsisd1,4808280,andrewsisd1
https://www.facebook.com/pages/apple-springs-independent-school-district/135909359773794,4808490,pages/apple-springs-independent-school-district/135909359773794
https://www.facebook.com/aquillaisd/,4808520,aquillaisd
https://www.facebook.com/aransascountyisd,4808550,aransascountyisd
https://www.facebook.com/aransas-pass-isd-1791534157743798/,4808580,aransas-pass-isd-1791534157743798
http://www.facebook.com/archercityisd,4808610,archercityisd
https://www.facebook.com/argyleisd,4808670,argyleisd
https://www.facebook.com/arlingtonclassicsacademy/,4800158,arlingtonclassicsacademy
https://www.facebook.com/arlingtonisd,4808700,arlingtonisd
https://www.facebook.com/arrow-academy-charter-school-228611250668201/,4801416,arrow-academy-charter-school-228611250668201
http://www.facebook.com/aspermont-isd-1521504811412150/,4800006,aspermont-isd-1521504811412150
https://www.facebook.com/pages/athens-independent-school-district-athens-texas/451032888261829,4808870,pages/athens-independent-school-district-athens-texas/451032888261829
https://www.facebook.com/atlantaisd/,4808880,atlantaisd
https://www.facebook.com/austinachieve/,4801431,austinachieve
https://www.facebook.com/austindiscoveryschool,4800265,austindiscoveryschool
https://www.facebook.com/austinisd,4808940,austinisd
http://www.facebook.com/atreds/,4809000,atreds
http://www.facebook.com/pages/avery-isd/113375798695081?v=app_2373072738,4809060,pages/avery-isd/113375798695081
https://www.facebook.com/avinger-isd-1024578710899628/,4809090,avinger-isd-1024578710899628
https://www.facebook.com/azleisd/,4809200,azleisd
https://www.facebook.com/baird-isd-elementary-middle-school-450442705128628/,4809280,baird-isd-elementary-middle-school-450442705128628
https://www.facebook.com/ballingerisd,4809300,ballingerisd
http://www.facebook.com/banderaisd,4809360,banderaisd
https://www.facebook.com/bangsschools/,4809390,bangsschools
https://www.facebook.com/bartlettisd,4809540,bartlettisd
https://www.facebook.com/bastropisdtx/,4809570,bastropisdtx
https://www.facebook.com/baycityisd/,4809630,baycityisd
https://www.facebook.com/bmigators1966/,4800190,bmigators1966
https://www.facebook.com/beevilleisd.net/,4809720,beevilleisd.net
https://www.facebook.com/pages/category/public-school/bellville-isd-480834359343918/,4809810,pages/category/public-school/bellville-isd-480834359343918
https://www.facebook.com/480834359343918/videos/2393531554238468/?modal=admin_todo_tour,4809810,480834359343918/videos/2393531554238468
http://www.facebook.com/benboltpalitoblancoisd,4809870,benboltpalitoblancoisd
http://www.facebook.com/benavidesisd/,4899130,benavidesisd
https://www.facebook.com/pages/benjamin-high-school/279733762071141,4809980,pages/benjamin-high-school/279733762071141
http://facebook.com/betaacademy.org,4801446,betaacademy.org
https://www.facebook.com/bexarcountyacademycharterschool/,4800077,bexarcountyacademycharterschool
https://www.facebook.com/bigsandywildcats/,4810140,bigsandywildcats
https://www.facebook.com/bigspringindependentschooldistrict,4810200,bigspringindependentschooldistrict
https://www.facebook.com/birdvilleisd/,4810230,birdvilleisd
https://www.facebook.com/blanco-independent-school-district-353585585078446/,4810320,blanco-independent-school-district-353585585078446
https://www.facebook.com/blandisd.org/,4810350,blandisd.org
https://www.facebook.com/blankettigers,4810380,blankettigers
https://www.facebook.com/blooming-grove-isd-591348247673985/,4810470,blooming-grove-isd-591348247673985
https://www.facebook.com/bloomingtonisd.bobcats,4810500,bloomingtonisd.bobcats
https://www.facebook.com/blue-ridge-isd-1441609889479151/?ref=bookmarks,4810590,blue-ridge-isd-1441609889479151
https://www.facebook.com/pages/blue-ridge-isd/1441609889479151,4810590,pages/blue-ridge-isd/1441609889479151
https://www.facebook.com/bluff-dale-isd-264947872604/,4810620,bluff-dale-isd-264947872604
https://www.facebook.com/groups/397086984341165/,4810620,groups/397086984341165
https://www.facebook.com/bob-hope-school-320155418148069/,4801410,bob-hope-school-320155418148069
https://www.facebook.com/boerneisd/,4810710,boerneisd
https://www.facebook.com/bonhamwarriors/,4810800,bonhamwarriors
https://www.facebook.com/booker.high.39,4810830,booker.high.39
https://www.facebook.com/borden-county-isd-392673270787158/?ref=aymt_homepage_panel&eid=ardxjxweewjgzudpgthfpe3ydkn3iiibxuk8cudgzegurg2to9oujy2nmzimdqo8oc1nqld_kb6tc2x8,4810860,borden-county-isd-392673270787158
https://www.facebook.com/borger-independent-school-district-1748959125374179/,4810890,borger-independent-school-district-1748959125374179
https://www.facebook.com/bosquevilleisd,4810910,bosquevilleisd
https://www.facebook.com/bosquevillesecondary,4810910,bosquevillesecondary
https://www.facebook.com/bosquevillehighschool,4810910,bosquevillehighschool
https://www.facebook.com/bosquevilleathletics/?fref=ts,4810910,bosquevilleathletics
https://www.facebook.com/bosqueville-elementary-214036401960273/,4810910,bosqueville-elementary-214036401960273
https://www.facebook.com/txbhs/,4810950,txbhs
https://www.facebook.com/bowieisd/?rf=480348525365744,4810990,bowieisd
https://www.facebook.com/boydisd/,4811010,boydisd
http://www.facebook.com/bradyisd,4811110,bradyisd
https://www.facebook.com/brazos-school-bryan-campus-351951135003783/,4800086,brazos-school-bryan-campus-351951135003783
https://www.facebook.com/brazos-school-tidwell-campus-1089411107742243/,4800086,brazos-school-tidwell-campus-1089411107742243
https://www.facebook.com/brazosportisd,4811190,brazosportisd
https://www.facebook.com/breckeastelementary,4811220,breckeastelementary
https://www.facebook.com/bisdnorthelementary/,4811220,bisdnorthelementary
https://www.facebook.com/breckse,4811220,breckse
https://www.facebook.com/breckjh,4811220,breckjh
https://www.facebook.com/breckenridgejuniorhighpto/,4811220,breckenridgejuniorhighpto
https://www.facebook.com/breckhs,4811220,breckhs
https://www.facebook.com/bisd-journalism-web-media-748437215267132/,4811220,bisd-journalism-web-media-748437215267132
https://www.facebook.com/buckarooband,4811220,buckarooband
https://www.facebook.com/the-pride-of-breckenridge-photo-page-701224050303075/,4811220,the-pride-of-breckenridge-photo-page-701224050303075
https://www.facebook.com/breckenridge-high-school-student-council-250928678260231/,4811220,breckenridge-high-school-student-council-250928678260231
https://www.facebook.com/bhs.pals.73,4811220,bhs.pals.73
https://www.facebook.com/breckenridge-ffa-1502028123372246/,4811220,breckenridge-ffa-1502028123372246
https://www.facebook.com/breckenridgebuckaroos,4811220,breckenridgebuckaroos
https://www.facebook.com/groups/buckmoms/?fref=nf,4811220,groups/buckmoms
https://www.facebook.com/breckenridge-girls-athletics-197482264229672/,4811220,breckenridge-girls-athletics-197482264229672
https://www.facebook.com/whereyaheaded2017/,4811220,whereyaheaded2017
https://www.facebook.com/breckenridgetxisd,4811220,breckenridgetxisd
https://www.facebook.com/bremond-isd-361943942207,4811250,bremond-isd-361943942207
https://www.facebook.com/brenhamisd/,4811280,brenhamisd
https://www.facebook.com/bridgeportisd/,4811340,bridgeportisd
https://www.facebook.com/brockindependentschooldistrict/,4811460,brockindependentschooldistrict
https://www.facebook.com/brookeland-isd-165381747569023/,4811520,brookeland-isd-165381747569023
https://www.facebook.com/brookesmith.isd.1,4811550,brookesmith.isd.1
https://www.facebook.com/academica.southwest.5,4800268,academica.southwest.5
http://www.facebook.com/brooksacademy,4800268,brooksacademy
https://www.facebook.com/brownfieldisd.net/,4811610,brownfieldisd.net
https://www.facebook.com/brownsboroisd/,4811640,brownsboroisd
https://www.facebook.com/pg/brownsvilleisd/,4811680,pg/brownsvilleisd
https://www.facebook.com/brownwoodisd,4811700,brownwoodisd
https://www.facebook.com/bryanisd/videos/455835051916806/,4811790,bryanisd/videos/455835051916806
https://www.facebook.com/bryanisd/videos/1313543205700242/,4811790,bryanisd/videos/1313543205700242
https://www.facebook.com/bryanisd,4811790,bryanisd
https://www.facebook.com/buckholtsisd/,4811850,buckholtsisd
https://www.facebook.com/buena-vista-isd-130874520387703/,4811910,buena-vista-isd-130874520387703
https://www.facebook.com/bullardpanthers/?fref=ts,4812060,bullardpanthers
https://www.facebook.com/bullardpanthers/videos/543468943261816/,4812060,bullardpanthers/videos/543468943261816
https://www.facebook.com/buna.isd,4812090,buna.isd
https://www.facebook.com/bunabeacon,4812090,bunabeacon
https://www.facebook.com/bunaabc,4812090,bunaabc
https://www.facebook.com/burkbulldogs/,4812120,burkbulldogs
https://www.facebook.com/burkeville-isd-303356366453079/,4812150,burkeville-isd-303356366453079
https://www.facebook.com/burnet-cisd-312842568793433/,4812220,burnet-cisd-312842568793433
http://www.facebook.com/bynumisd,4812360,bynumisd
https://www.facebook.com/calallenisd/photos/pcb.2477282005723494/2477281895723505/?type=3&theater,4812420,calallenisd/photos/pcb.2477282005723494/2477281895723505
https://www.facebook.com/calallenisd/,4812420,calallenisd
https://www.facebook.com/pages/calhoun-county-isd/157313267719446,4812480,pages/calhoun-county-isd/157313267719446
https://www.facebook.com/pages/category/public-school/callisburg-independent-school-district-125974374125161/,4812510,pages/category/public-school/callisburg-independent-school-district-125974374125161
https://www.facebook.com/pages/calvert-isd/286469388113418,4812540,pages/calvert-isd/286469388113418
https://www.facebook.com/calvin-nelms-schools-138741292890333/,4800124,calvin-nelms-schools-138741292890333
https://facebook.com/canadianisd,4812700,canadianisd
https://www.facebook.com/canutilloisd?fref=ts,4812780,canutilloisd
https://www.facebook.com/canyonisd,4812810,canyonisd
https://www.facebook.com/pg/carlisleisd/,4812870,pg/carlisleisd
https://www.facebook.com/carlisleisd/,4812870,carlisleisd
https://www.facebook.com/southlakecarrollisd?ref=hl,4813020,southlakecarrollisd
http://facebook.com/cfbisd,4813050,cfbisd
https://www.facebook.com/carthage-isd-2119771424765602/,4813110,carthage-isd-2119771424765602
//www.facebook.com/castleberryisd,4813170,castleberryisd
https://www.facebook.com/cedarhillisd?fref=ts,4813230,cedarhillisd
https://www.facebook.com/celinaisdtx/,4813290,celinaisdtx
https://www.facebook.com/centralheightsisd/?ref=br_rs,4813440,centralheightsisd
http://www.facebook.com/chaparralstaracademy,4800064,chaparralstaracademy
https://www.facebook.com/chapelhillacademyfw,4801407,chapelhillacademyfw
https://www.facebook.com/chapelhilltyler/,4813650,chapelhilltyler
//www.facebook.com/charlotteisd,4813710,charlotteisd
https://www.facebook.com/childress.isd.5,4813860,childress.isd.5
https://www.facebook.com/chiltonisd/,4813920,chiltonisd
https://www.facebook.com/chinaspringcougars/,4813960,chinaspringcougars
https://www.facebook.com/chirenoowls,4813980,chirenoowls
https://www.facebook.com/cityviewisd,4814130,cityviewisd
https://www.facebook.com/eastgrandprep/,4800288,eastgrandprep
https://www.facebook.com/bucknerprep/,4800288,bucknerprep
https://www.facebook.com/pages/chs-broncos/155629911133862,4814160,pages/chs-broncos/155629911133862
https://www.facebook.com/pages/cjh-leaders-in-excellence/156865237678090,4814160,pages/cjh-leaders-in-excellence/156865237678090
https://www.facebook.com/clarendon-elementary-108614870781538/,4814160,clarendon-elementary-108614870781538
https://www.facebook.com/clarksvilleisdtx/,4814190,clarksvilleisdtx
https://www.facebook.com/claudeisd/,4814250,claudeisd
https://www.facebook.com/clearcreekisd,4814280,clearcreekisd
https://www.facebook.com/cleburne-independent-school-district-305821472762964/,4814310,cleburne-independent-school-district-305821472762964
https://www.facebook.com/cliftonisd/,4814400,cliftonisd
https://www.facebook.com/clydebulldogs,4814450,clydebulldogs
https://www.facebook.com/coahoma-independent-school-district-354317581396411/,4814490,coahoma-independent-school-district-354317581396411
https://www.facebook.com/cocisd,4814520,cocisd
https://www.facebook.com/csisd/,4807350,csisd
https://www.facebook.com/collinsville-independent-school-district-283351827426/,4814580,collinsville-independent-school-district-283351827426
https://www.facebook.com/colmesneil,4814600,colmesneil
https://www.facebook.com/columbus-isd-columbus-texas-118851464838321/,4814700,columbus-isd-columbus-texas-118851464838321
https://www.facebook.com/pages/columbus-independent-school-district/162704887082244,4814700,pages/columbus-independent-school-district/162704887082244
https://www.facebook.com/comalisd,4814730,comalisd
https://www.facebook.com/comanche.isd?fref=ts,4814760,comanche.isd
https://www.facebook.com/commerce-isd-299330063910/,4814820,commerce-isd-299330063910
http://www.facebook.com/communityisd/,4814850,communityisd
https://www.facebook.com/compass-academy-charter-school-1741000232805650/,4801417,compass-academy-charter-school-1741000232805650
https://www.facebook.com/comstock.isd.1,4814920,comstock.isd.1
https://www.facebook.com/connallyisd,4814970,connallyisd
https://www.facebook.com/cisdallmeansall/,4815000,cisdallmeansall
https://www.facebook.com/coolidgeisd/,4815120,coolidgeisd
https://www.facebook.com/cooperisd,4815150,cooperisd
http://www.facebook.com/pages/copperas-cove-isd/173597505937,4815240,pages/copperas-cove-isd/173597505937
https://www.facebook.com/ccisd,4815270,ccisd
https://www.facebook.com/ccmontessorischool/,4800279,ccmontessorischool
https://www.facebook.com/ccisdtx/,4815300,ccisdtx
https://www.facebook.com/cisdtigers/?eid=ard41kwxhp9c7k-20fzhkwlkfpjovz0qvtjydxcazl0i2qpk4awxe5jjz9clajdroawqz6tzo5nsrllh,4815330,cisdtigers
https://www.facebook.com/cotullaisd/,4815400,cotullaisd
https://www.facebook.com/couplandschool/?fref=ts,4815420,couplandschool
https://www.facebook.com/covington-isd-654281677916448/,4815480,covington-isd-654281677916448
https://www.facebook.com/events/429896017135144,4815510,events/429896017135144
https://www.facebook.com/crandallisd,4815510,crandallisd
https://www.facebook.com/crawfordisd/,4815600,crawfordisd
https://www.facebook.com/pages/crosby-isd/206006776104101,4815750,pages/crosby-isd/206006776104101
https://www.facebook.com/crosby-isd-206006776104101/,4815750,crosby-isd-206006776104101
https://www.facebook.com/crosbytoncisd/,4800001,crosbytoncisd
https://www.facebook.com/cross-roads-isd-malakoff-tx-736056866504741/,4815840,cross-roads-isd-malakoff-tx-736056866504741
https://www.facebook.com/pages/crowley-isd/142694632446551,4815910,pages/crowley-isd/142694632446551
https://www.facebook.com/groups/671515403621963/?ref=share,4815960,groups/671515403621963
https://www.facebook.com/cueroisd,4815960,cueroisd
https://www.facebook.com/ccaisd/,4815990,ccaisd
https://www.facebook.com/cumberlandacademytyler/,4800034,cumberlandacademytyler
https://www.facebook.com/cushing-isd-transportation-department-106575144037569,4816080,cushing-isd-transportation-department-106575144037569
https://www.facebook.com/cyfairisd,4816110,cyfairisd
http://www.facebook.com/dallasisd,4816230,dallasisd
https://www.facebook.com/dallasisd/videos/580728422723847/,4816230,dallasisd/videos/580728422723847
https://www.facebook.com/danburyisdofficial,4816290,danburyisdofficial
https://www.facebook.com/darrouzett-isd-1609766135970985/,4816320,darrouzett-isd-1609766135970985
https://www.facebook.com/dawsonisd/,4816350,dawsonisd
http://www.facebook.com/disdtx,4816380,disdtx
http://www.facebook.com/daytonisd,4816410,daytonisd
https://www.facebook.com/decaturisd/?ref=settings,4816500,decaturisd
https://www.facebook.com/dpisd,4816530,dpisd
https://www.facebook.com/dkbears/,4816570,dkbears
https://www.facebook.com/delvalleisd/,4816620,delvalleisd
https://www.facebook.com/denvercityisd/,4816770,denvercityisd
https://www.facebook.com/desoto-isd-150482778314452/,4816860,desoto-isd-150482778314452
https://www.facebook.com/devineisd,4816950,devineisd
http://www.facebook.com/dew-isd-198598440202950/,4816980,dew-isd-198598440202950
https://www.facebook.com/dibolljacks/,4817040,dibolljacks
https://www.facebook.com/dickinsonschools,4817070,dickinsonschools
https://www.facebook.com/dilleyisd/,4817100,dilleyisd
https://www.facebook.com/doddcityisd/,4817280,doddcityisd
https://www.facebook.com/donna-independent-school-district-332752720455130/,4817390,donna-independent-school-district-332752720455130
http://www.facebook.com/pages/dripping-springs-isd/131141100309355,4800008,pages/dripping-springs-isd/131141100309355
https://www.facebook.com/driscoll-independent-school-district-1735069786823283/,4817550,driscoll-independent-school-district-1735069786823283
https://www.facebook.com/dublinisd/?ref=bookmarks,4817580,dublinisd
http://www.facebook.com/dublin.abc,4817580,dublin.abc
https://www.facebook.com/emsisd/,4817700,emsisd
https://www.facebook.com/eagle-pass-independent-school-district-587739677909341/,4817730,eagle-pass-independent-school-district-587739677909341
http://www.facebook.com/eanesisd,4817760,eanesisd
https://www.facebook.com/pages/east-bernard-independent-school-district/1540721939583374,4817830,pages/east-bernard-independent-school-district/1540721939583374
https://www.facebook.com/pages/east-bernard-band-boosters/193288760730799,4817830,pages/east-bernard-band-boosters/193288760730799
https://www.facebook.com/ebffaboosterclub,4817830,ebffaboosterclub
https://www.facebook.com/eastchambersisd/,4817880,eastchambersisd
https://www.facebook.com/efwma/,4800255,efwma
https://www.facebook.com/eastland-isd-196202660415784/,4817960,eastland-isd-196202660415784
https://www.facebook.com/ectorcountyisd,4818000,ectorcountyisd
http://facebook.com/edcouchelsa.isd,4818060,edcouchelsa.isd
https://www.facebook.com/edenhighschoolgodogs/,4818070,edenhighschoolgodogs
https://www.facebook.com/eisdofsa/,4818150,eisdofsa
https://www.facebook.com/edinburg-consolidated-independent-school-district-198300123605024/,4818180,edinburg-consolidated-independent-school-district-198300123605024
https://www.facebook.com/ednaisd,4818210,ednaisd
https://www.facebook.com/ehrhartschool,4800221,ehrhartschool
https://www.facebook.com/elcampoisd,4818280,elcampoisd
https://www.facebook.com/epla915/,4801439,epla915
https://www.facebook.com/ekhla.org,4801435,ekhla.org
https://www.facebook.com/efisdyellowjackets,4818480,efisdyellowjackets
https://www.facebook.com/ennisisd/,4818540,ennisisd
https://www.facebook.com/hustonacademy/,4800159,hustonacademy
https://www.facebook.com/eula-isd-2344685962517887/,4818690,eula-isd-2344685962517887
https://www.facebook.com/eustaceisd,4818720,eustaceisd
https://www.facebook.com/evant-isd-274641385912134/,4818780,evant-isd-274641385912134
https://www.facebook.com/everman.isd.12,4818810,everman.isd.12
https://www.facebook.com/excellence-in-leadership-academy-259883427452187/,4801433,excellence-in-leadership-academy-259883427452187
https://www.facebook.com/pages/ezzell-isd/642766695840291?rf=216179411844116,4818890,pages/ezzell-isd/642766695840291
https://www.facebook.com/farmersville-high-school-330610576981715?ref=hl,4819080,farmersville-high-school-330610576981715
http://www.facebook.com/ferris.isd/,4819170,ferris.isd
https://www.facebook.com/florence-isd-276348685879446/,4819320,florence-isd-276348685879446
https://www.facebook.com/floresville/,4819350,floresville
https://www.facebook.com/flourbluffisd/,4819380,flourbluffisd
https://www.facebook.com/floydada-independent-school-district-855745841103617/,4819440,floydada-independent-school-district-855745841103617
https://www.facebook.com/follett.isd?fref=ts,4819500,follett.isd
https://www.facebook.com/follett-isd-news-notes-1481029592153415/,4819500,follett-isd-news-notes-1481029592153415
https://www.facebook.com/forestburgisd/,4819530,forestburgisd
https://www.facebook.com/forneyisd/,4819560,forneyisd
https://www.facebook.com/forsanhighschool/,4819620,forsanhighschool
https://www.facebook.com/forsanelem/,4819620,forsanelem
https://www.facebook.com/fortelliott,4811400,fortelliott
https://www.facebook.com/pages/fort-elliott-cisd/150451465148707,4811400,pages/fort-elliott-cisd/150451465148707
https://www.facebook.com/fortstocktonisd,4820190,fortstocktonisd
https://www.facebook.com/fortworthisd,4819700,fortworthisd
https://www.facebook.com/franklin.isd,4819740,franklin.isd
https://www.facebook.com/frankston-isd-465216846833845/,4819770,frankston-isd-465216846833845
https://www.facebook.com/fredericksburg-independent-school-district-1436301696607435/,4819840,fredericksburg-independent-school-district-1436301696607435
https://facebook.com/700558203300483,4819820,700558203300483
https://www.facebook.com/freerisd/photos/a.745201545502815/3018599131496367/?type=3,4819820,freerisd/photos/a.745201545502815/3018599131496367
https://www.facebook.com/3018599131496367,4819820,3018599131496367
https://www.facebook.com/freerisd/photos/a.745201545502815/3017670134922600/?type=3,4819820,freerisd/photos/a.745201545502815/3017670134922600
https://www.facebook.com/3017670134922600,4819820,3017670134922600
https://www.facebook.com/freerisd/photos/a.745201545502815/3016294911726789/?type=3,4819820,freerisd/photos/a.745201545502815/3016294911726789
https://www.facebook.com/3016294911726789,4819820,3016294911726789
https://www.facebook.com/freerisd/photos/a.745201545502815/3009578982398382/?type=3,4819820,freerisd/photos/a.745201545502815/3009578982398382
https://www.facebook.com/3009578982398382,4819820,3009578982398382
https://www.facebook.com/freerisd/photos/a.745201545502815/3008582359164711/?type=3,4819820,freerisd/photos/a.745201545502815/3008582359164711
https://www.facebook.com/3008582359164711,4819820,3008582359164711
https://www.facebook.com/700558203300483/posts/3008415395848074,4819820,700558203300483/posts/3008415395848074
https://www.facebook.com/freerisd/photos/a.745201545502815/3006957752660505/?type=3,4819820,freerisd/photos/a.745201545502815/3006957752660505
https://www.facebook.com/3006957752660505,4819820,3006957752660505
https://www.facebook.com/700558203300483/posts/3006847642671516,4819820,700558203300483/posts/3006847642671516
https://www.facebook.com/freerisd/photos/a.701742929848677/3004428276246786/?type=3,4819820,freerisd/photos/a.701742929848677/3004428276246786
https://www.facebook.com/3004428276246786,4819820,3004428276246786
https://www.facebook.com/freerisd/photos/a.1944473868908904/3004385072917773/?type=3,4819820,freerisd/photos/a.1944473868908904/3004385072917773
https://www.facebook.com/3004385072917773,4819820,3004385072917773
https://www.facebook.com/freerisd/photos/a.3006213759401571/3004364782919802/?type=3,4819820,freerisd/photos/a.3006213759401571/3004364782919802
https://www.facebook.com/3004364782919802,4819820,3004364782919802
https://www.facebook.com/freerisd/photos/a.745201545502815/3003991896290424/?type=3,4819820,freerisd/photos/a.745201545502815/3003991896290424
https://www.facebook.com/3003991896290424,4819820,3003991896290424
https://www.facebook.com/frenshipisd/,4819830,frenshipisd
https://www.facebook.com/friendswoodisd/,4819950,friendswoodisd
https://www.facebook.com/friendswood-isd-155148117898009/,4819950,friendswood-isd-155148117898009
https://www.facebook.com/frionahighschoolofficial/,4819980,frionahighschoolofficial
https://www.facebook.com/friscoisd,4820010,friscoisd
https://www.facebook.com/fruitvaleisd/,4820070,fruitvaleisd
https://www.facebook.com/fortdavisindians/,4820100,fortdavisindians
https://www.facebook.com/fort.hancockisd.7,4820130,fort.hancockisd.7
https://www.facebook.com/fshisd,4820160,fshisd
https://www.facebook.com/gainesvilleisd,4820220,gainesvilleisd
https://www.facebook.com/gpisd/,4820250,gpisd
https://www.facebook.com/galvestonpublicschools,4820280,galvestonpublicschools
