id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1262528326100488198,1262528326100488198,1589845184000,2020-05-18,19:39:44,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Bedtime Stories with Dr. Mize  https://youtu.be/GjuQw8wq990 ,[],['https://youtu.be/GjuQw8wq990'],[],0,0,1,[],[],https://twitter.com/TarrantCity/status/1262528326100488198,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1262122131015585798,1262122131015585798,1589748339000,2020-05-17,16:45:39,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Our S.P.R.O.U.T. Summer Camp is now accepting applications. We will be serving rising 3rd - 6th graders. NO REGISTRATION FEE! Visit our website for more information: http://ow.ly/VcqD50zIBG0 ,[],['http://ow.ly/VcqD50zIBG0'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1262122131015585798,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1261400265032261634,1261400265032261634,1589576233000,2020-05-15,16:57:13,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Bedtime Stories with Dr. Mize   https://youtu.be/ArRnajWN1aM ,[],['https://youtu.be/ArRnajWN1aM'],[],0,0,3,[],[],https://twitter.com/TarrantCity/status/1261400265032261634,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1261027916642729990,1261027916642729990,1589487458000,2020-05-14,16:17:38,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Bedtime Stories with Dr. Mize
 https://youtu.be/haTH98DhUtg ",[],['https://youtu.be/haTH98DhUtg'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1261027916642729990,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1261026521206198272,1261026521206198272,1589487126000,2020-05-14,16:12:06,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Let’s have some STEM fun! 

This week’s challenge videos (choose one or do both):
1. ( http://Code.org  Break)  https://youtu.be/bQElba6x6yI  
2. (TCS Challenge) https://youtu.be/pbMdUiENgKk  

Submit your completed activity here:  https://forms.gle/hfxhexEi63pP6pCXA … pic.twitter.com/CbZJ91uixi",[],"['http://Code.org', 'https://youtu.be/bQElba6x6yI', 'https://youtu.be/pbMdUiENgKk', 'https://forms.gle/hfxhexEi63pP6pCXA']",['https://pbs.twimg.com/media/EYAQ76uWAAEpMWG.jpg'],0,0,1,[],[],https://twitter.com/TarrantCity/status/1261026521206198272,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1260724300753092609,1260724300753092609,1589415071000,2020-05-13,20:11:11,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Bedtime Stories with Dr. Mize
 https://youtu.be/BsyDCBXJqTI ",[],['https://youtu.be/BsyDCBXJqTI'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1260724300753092609,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1260347795816550409,1260347795816550409,1589325305000,2020-05-12,19:15:05,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Bedtime Stories with Dr. Mize
 https://youtu.be/_LCabTFHrOY ",[],['https://youtu.be/_LCabTFHrOY'],[],0,0,2,[],[],https://twitter.com/TarrantCity/status/1260347795816550409,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1260313862919905284,1260313862919905284,1589317215000,2020-05-12,17:00:15,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Please join us for our regularly scheduled board meeting tonight at 6:00 pm. 
 https://youtu.be/S_rHZkC1T3M ",[],['https://youtu.be/S_rHZkC1T3M'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1260313862919905284,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1259983485906927616,1259983485906927616,1589238447000,2020-05-11,19:07:27,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Bedtime Stories with Dr. Mize
 https://youtu.be/VIQ_v2XxIB4 ",[],['https://youtu.be/VIQ_v2XxIB4'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1259983485906927616,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1259257005753188352,1259257005753188352,1589065240000,2020-05-09,19:00:40,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Bedtime Stories with Dr. Mize
 http://ow.ly/T1sV50zASiH ",[],['http://ow.ly/T1sV50zASiH'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1259257005753188352,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
